page_num,genus,epithet,infra,author,misc.
566,Hedypnois,rhagadioloides,,(L.) F.W. Schmidt ,
566,Hedypnois,rhagadioloides,tubiformis,(Ten.) Murb. ,subsp.
566,Hedypnois,tubiformis,,Ten. ,
566,Helichrysum,,,Mill. ,
566,Helichrysum,anatolicum,,Boiss. ,
566,Helichrysum,arenarium,,(L.) Moench ,
566,Helichrysum,arenarium,aucheri,(Boiss.) Davis et Ku- ,subsp.
566,Helichrysum,armenium,,DC. ,
566,Helichrysum,armenium,armenium,,subsp.
566,Helichrysum,aucheri,,Boiss. ,
566,Helichrysum,billardieri,,Boiss. ,
566,Helichrysum,callichrysum,,DC. ,
566,Helichrysum,conglobatum,,(Viv.) Steudel ,
566,Helichrysum,conglobatum,conglobatum,,subsp.
566,Helichrysum,mouterdei,,Arènes ,
566,Helichrysum,pallasii,,(Sprengel) Ledeb. ,
566,Helichrysum,plicatum,,DC. ,
566,Helichrysum,plicatum,plicatum,,subsp.
566,Helichrysum,pygmaeum,,Post ,
566,Helichrysum,sanguineum,,(L.) Kostel ,
566,Helichrysum,sanguineum,stramineum,Eig ,var.
566,Helichrysum,siculum,,(Sprengel) Boiss. ,
566,Helichrysum,siculum,brackyphyllum,Boiss. ,var.
566,Helichrysum,stoechas,,(L.) Moench ,
566,Helichrysum,stoechas,barrelieri,(Ten.) Nyman ,subsp.
566,Helichrysum,virgineum,,DC. ,
566,Heliotropium,,,L. ,
566,Heliotropium,aleppicum,,Boiss. ,
566,Heliotropium,bovei,,Boiss. ,
566,Heliotropium,dolosum,,De Not. ,
566,Heliotropium,Eichwaldii,,auct. ,
566,Heliotropium,europaeum,,,
566,Heliotropium,europaeum,tenuiflorum,sensu Boiss. ,var.
566,Heliotropium,grandiflorum,,Auch. ex DC. non Donn nec ,
566,Heliotropium,Schrank,,,
566,Heliotropium,greuteri,,Riedl ,
566,Heliotropium,hirsutissimum,,Grauer ,
566,Heliotropium,lasiocarpum,,Fisch. et Mey. ,
566,Heliotropium,macrocarpum,,Guss. ,
566,Heliotropium,myosotoides,,Banks et Sol. ,
566,Heliotropium,persicum,,sensu Boiss. non Lam. ,
566,Heliotropium,ramosissimum,,(Lehm.) DC. ,
566,Heliotropium,rotundifolium,,Sieb. ex Lehm. ,
566,Heliotropium,schweinfurthii,,Boiss. ,
566,Heliotropium,supinum,,L. ,
566,Heliotropium,tenuiflorum,,auct. ,
566,Heliotropium,undulatum,,auct. ,
566,Heliotropium,undulatum,ramosissimum,Lehm. ,var.
566,Heliotropium,villosum,,Willd. ,
566,Helminthia,,,Juss. ,
566,Helminthia,echioides,,(L.) Gaertn. ,
566,Heterocaryum,,,A. DC. ,
566,Heterocaryum,echinophorum,,,
566,Heterocaryum,echinophorum,oligacanthum,Brand ,var.
566,Heterocaryum,echinophorum,pachypodum,(A. DC.) Brand ,var.
566,Heterocaryum,oligacanthum,,Bornm. ,
566,Heterocaryum,pachypodum,,A. DC. ,
566,Heterocaryum,subsessile,,Vatke ,
566,Heterocaryum,szovitsianum,,(Fisch. et Mey.) A. DC. ,
566,Hieracium,,,L. ,
566,Hieracium,aurieuhides,,A.F. Lang ,
566,Hieracium,autranii,,Post ,
566,Hieracium,barbeyi,,Post ,
566,Hieracium,bauhinii,,Besser ,
566,Hieracium,kneissaeum,,Mouterde ,
566,Hieracium,libanoticum,,Thiéb. non Boiss. et Bl. ,
567,Hieracium,palhdum,,Biv. ,
567,Hieracium,procerum,,Fries ,
567,Hieracium,procerum,procerum,,subsp.
567,Hieracium,sanctum,,L. ,
567,Hieracium,schmidtii,,agg. ,
567,Hieracium,sprengerianum,,auct. non L. ,
567,Hieracium,strigulosum,,Post ,
567,Hormuzakia,,,Guşul. ,
567,Hormuzakia,aggregata,,(Lehm.) Guşul. ,
567,Hyoscyamus,,,L. ,
567,Hyoscyamus,albu^L.,,,
567,Hyoscyamus,albu^L.,desertorum,Asch. ,var.
567,Hyoscyamus,aureus,,L'. ,
567,Hyoscyamus,coelesyriacusJBornm.,,,
567,Hyoscyamus,desertorum,,(Asch.) Tăck. ,
567,Hyoscyamus,muticus,,L. ,
567,Hyoscyamus,niger,,L. ,
567,Hyoscyamus,pusillus,,L. ,
567,Hyoscyamus,reticulatus,,L. ,
567,Hyoscyamus,reticulatus,integrifolius,Boiss. ,var.
567,Hyoseris,,,L. ,
567,Hyoseris,eretica,,L. ,
567,Hyoseris,rhagadioloides,,L. ,
567,Hyoseris,scabra,,L. ,
567,Hypochoeris,,,L. ,
567,Hypochoeris,aethnensis,,(L.) Benth. et Hook. ,
567,Hypochoeris,glabra,,L. ,
567,Ifloga,,,Gass. ,
567,Ifloga,spicata,,(Forssk.) Schultz Bip. ,
567,Inula,,,L. ,
567,Inula,arabica,,L. ,
567,Inula,conyza,,DC. ,
567,Inula,crithmoides,,L. ,
567,Inula,divaricata,,(Cass.) Boiss. ,
567,Inula,dysenterica,,L. ,
567,Inula,graveolens,,(L.) Desf. ,
567,Inula,heterolepis,,Boiss. ,
567,Inula,salicina,,L. ,
567,Inula,undulata,,L. ,
567,Inula,viscosa,,(L.) Aiton ,
567,Inula,vulgaris,,(Lam.) Trevisan ,
567,Ipomoea,,,L. ,
567,Ipomoea,littoralis,,(L.) Boiss. non Blume ,
567,Ipomoea,palmata,,Forssk. ,
567,Ipomoea,sagittata,,Poir. ,
567,Ipomoea,stolonifera,,(Cyr.) J.F. Gmel. ,
567,Jasminum,,,Tourn. ,
567,Jasminum,fruticans,,L. ,
567,Jurinea,,,Cass. ,
567,Jurinea,mesopotamica,,Hand.-Mazz. ,
567,Jurinea,staehelinae,,(DC.) Boiss. ,
567,Jurinea,thiebauti,,Genty ,
567,Kentropkyllum,,,Necker ,
567,Kentropkyllum,aureum,,Boiss. ,
567,Kentropkyllum,foliosum,,Boiss. ,
567,Kentropkyllum,glaucum,,Tausch ,
567,Kentropkyllum,syriacum,,Boiss. ,
567,Kentropkyllum,tenue,,Boiss. et Bl. in Boiss. ,
567,Kickxia,,,Dumort. ,
567,Kickxia,aegyptiaca,,(L.) Nàbëlek ,
567,Kickxia,commutata,,(Bernh.) Fritsch ,
567,Kickxia,commutata,polygonoides,(Rev.) Cufodontis ,var.
567,Kickxia,elatine,,(L.) Dumort. ,
567,Kickxia,gombaultii,,(Thiéb.) Mouterde ,
567,Kickxia,lanigera,,(Desf.) Hand.-Mazz. ,
567,Kickxia,sieberi,,(Reichenb.) Dôrfl. ,
567,Kickxia,spuria,,(L.) Dumort. ,
567,Knautia,,,L. ,
567,Knautia,bidens,,(Sibth. et Sm.) Boiss. ,
567,Knautia,hybrida,,(AU.) Coulter ,
567,Knautia,hybrida,bidens,Griseb. ,var.
567,Knautia,integrifolia,,(L.) Bert. ,
567,Knautia,integrifolia,kybrida,(AU.) Szabô ,var.
567,Knautia,integrifolia,integrifolia,,var.
567,Knautia,plumosa,,L. ,
567,Koelpinia,,,Pallas ,
567,Koelpinia,linearis,,Pallas ,
567,Lactuca,,,L. ,
567,Lactuca,aculeata,,Boiss. et Kotschy ,
567,Lactuca,eretica,,Desf. ,
567,Lactuca,hispida,,DC. ,
567,Lactuca,orientalis,,(Boiss.) Boiss. ,
567,Lactuca,saligna,,L. ,
567,Lactuca,scariola,,L. ,
567,Lactuca,serriola,,L. ,
567,Lactuca,seticuspis,,Boiss. ,
567,Lactuca,triquetra,,(Labili.) Benth. et Hook. ,
567,Lactuca,tuberosa,,Jacq. ,
567,Lactuca,undulata,,Ledeb. ,
567,Lactuca,viminea,,(L.) J. et C. Presl ,
567,Lagoseris,,,M. Bieb. ,
567,Lagoseris,orientalis,,(Boiss.) Boiss. ,
567,Lallemantia,,,Fisch. et Mey. ,
567,Lallemantia,iberica,,(Bieb.) Fisch. et Mey. ,
567,Lallemantia,royleana,,Benth. in DC. ,
567,Lamium,,,L. ,
567,Lamium,,Hand.-Mazz.,,adoxifolium
568,Lamium,aleppicum,,Boiss. et Hausskn. ,
568,Lamium,amplexicaule,,L. ,
568,Lamium,amplexicaule,incisum,Boiss. ,var.
568,Lamium,ehrenbergii,,Boiss. et Reut. ,
568,Lamium,macrodon,,Boiss. et Huet ,
568,Lamium,moschatum,,Mill. ,
568,Lamium,purpureum,,L. ,
568,Lamium,reniforme,,Montb. et Auch. ,
568,Lamium,striatum,,Sibth. et Sm. ,
568,Lamium,striatum,minus,Boiss. ,var.
568,Lamium,striatum,reniforme,Boiss. ,var.
568,Lamium,truncatum,,Boiss. ,
568,Lamium,veronicifolium,,Benth. ,
568,Lappa,,,Scop. ,
568,Lappa,minor,,Hill ,
568,Lappula,,,Gilib. ,
568,Lappula,barbata,,(Bieb.) Gûrke ,
568,Lappula,barbata,barbata,,var.
568,Lappula,barbata,cariensis,(Boiss.) Brand ,var.
568,Lappula,sessiliflora,,(Boiss.) Giirke ,
568,Lappula,sinaica,,(DC.) Asch. et Schweinf. ,
568,Lappula,spinocarpos,,(Forssk.) Asch. ex O. ,
568,Lappula,Kuntze,,,
568,Lapsana,,,L. ,
568,Lapsana,communis,,L. ,
568,Lapsana,communis,ramosissima,(Boiss.) Rech. ,subsp.
568,Lapsana,koelpinia,,L. ,
568,Lapsana,peduncularis,,Boiss. ,
568,Lapsana,ramosissima,,Boiss. ,
568,Lapsana,stellata,,L. ,
568,Lapsana,zacyntha,,L. ,
568,Lasiopogon,,,Desf. ,
568,Lasiopogon,muscoides,,(Desf.) DC. ,
568,Launaea,,,Cass. ,
568,Launaea,nudicaulis,,(L.) Hook. f. ,
568,Launaea,tenuiloba,,(Boiss.) O. Kuntze ,
568,Laurentia,,,Adanson ,
568,Laurentia,gasparrinii,,(Tineo) Strobl ,
568,Laurentia,michelii,,A. DC. ,
568,Laurentia,minuta,,(L.) DC. ,
568,Laurentia,tenella,,(Biv.) DC. ,
568,Lavandula,,,L. ,
568,Lavandula,stoechas,,L. ,
568,Legousia,,,Durande ,
568,Legousia,falcata,,(Ten.) Fritsch ,
568,Legousia,pentagonia,,(L.) Thell. ,
568,Legousia,speculum-veneris,,(L.) Chaix ,
568,Legouzia,,,Delarbre ,
568,Leontodon,,,L. ,
568,Leontodon,asperrimus,,(Willd.) J. Bail ,
568,Leontodon,bulbosus,,L. ,
568,Leontodon,hispidulum,,(Del.) Boiss. ,
568,Leontodon,laciniatus,,(Bertol.) Widder ex Bornm. ,
568,Leontodon,ubanoticus,,Boiss. ,
568,Leontodon,tuberosus,,L. ,
568,Lesquereuxia,,,Boiss. et Reut. ,
568,Lesquereuxia,syriaca,,Boiss. et Reut. ,
568,Leucanthemum,,,Mill. ,
568,Leucanthemum,myconis,,(L.) Giraud ,
568,Leysera,,,L. ,
568,Leysera,capillifolia,,(Willd.) Sprengel ,
568,Leysera,leyseroides,,(Desf.) Maire ,
568,Limonium,,,Miller ,
568,Limonium,angustifolium,,(Tausch) Degen ,
568,Limonium,globuliferum,,(Boiss. et Heldr.) O. ,
568,Limonium,Kuntze,,,
568,Limonium,graecum,,(Poir.) O. Kuntze ,
568,Limonium,oleifolium,,auct. an Mill? ,
568,Limonium,palmyrense,,(Post) Dinsm. ,
568,Limonium,sieberi,,(Boiss.) O. Kuntze ,
568,Limonium,sinuatum,,(L.) Mill. ,
568,Limonium,spicatum,,(Willd.) O. Kuntze ,
568,Limonium,thouinii,,(Viv.) O. Kuntze ,
568,Limonium,virgatum,,(Willd.) Fourr. ,
568,Linaria,,,L. ,
568,Linaria,aegyptiaca,,(L.) Dum.-Cour. ,
568,Linaria,albifrons,,(Sibth. et Sm.) Spreng. ,
568,Linaria,antilibanotica,,Rech. fil. ,
568,Linaria,arvensis,,(L.) Desf. ,
568,Linaria,arvensis,flaviflora,Boiss. ,var.
568,Linaria,ascalonica,,Boiss. et Ky. ,
568,Linaria,aucheri,,Boiss. ,
568,Linaria,chalepensis,,(L.) Miller ,
568,Linaria,commutata,,Bernh. ,
568,Linaria,commutata,polygonoides,Rev. ,var.
568,Linaria,cymbalaria,,(L.) Miller ,
568,Linaria,damascena,,Boiss. et Gaill. ,
568,Linaria,elatine,,(L.) Mill. ,
568,Linaria,elatine,villosa,Boiss. ,var.
568,Linaria,genistifolia,,(L.) Miller ,
568,Linaria,gombaultii,,Thiéb. ,
568,Linaria,graeca,,Chav. ,
568,Linaria,joppensis,,Bornm. ,
568,Linaria,lanigera,,Desf. ,
568,Linaria,longipes,,Boiss. et Heldr. ,
568,Linaria,micrantha,,(Cav.) Hoffm. et Link ,
568,Linaria,minor,,(L.) Desf. ,
568,Linaria,parviflora,,Desf. non Jacq. ,
568,Linaria,parviflora,,(Jacq.) Halâcsy ,
568,Linaria,pelisseriana,,(L.) Miller ,
568,Linaria,persica,,Chav. ,
568,Linaria,sieberi,,Reichenb. ,
568,Linaria,simplex,,(Willd.) DC. ,
568,Linaria,spuria,,(L.) Mill. ,
568,Linaria,tenuis,,(Viv.) Spreng. ,
568,Lippia,,,L. ,
568,Lippia,nodiflora,,(L.) Michaux ,
568,Lithodora,,,Griseb. ,
568,Lithodora,hispidula,,(Sm.) Griseb. ,
569,Lithospermum,,,L. ,
569,Lithospermum,arvense,,L. ,
569,Lithospermum,cornutum,,Ledeb. ,
569,Lithospermum,decumbens,,Vent. ,
569,Lithospermum,dispermum,,L. f. ,
569,Lithospermum,hirsutissimum,,Bertol. ,
569,Lithospermum,hispidulum,,Sm. ,
569,Lithospermum,ihcrassatum,,Guss. ,
569,Lithospermum,officinale,,L. ,
569,Lithospermum,orientale,,(L.) L. ,
569,Lithospermum,purpureocaeruleum,,L. ,
569,Lithospermum,sibthorpianum,,Griseb. ,
569,Lithospermum,tenuiflorum,,L. fil. ,
569,Lithospermum,tinctorium,,L. ,
569,Lithospermum,tubatum,,Bertol. ,
569,Lobelia,,,L. ,
569,Lobelia,gasparrinii,,Tineo ,
569,Lobelia,laurentia,,L. ,
569,Lobelia,minuta,,L. ,
569,Lobelia,setacea,,Sibth. et Sm. ,
569,Lobelia,tenella,,Biv. ,
569,Logfia,,,Cass. ,
569,Logfia,gallica,,(L) Coss. et Germain ,
569,Longchampia,,,Willd. ,
569,Longchampia,capillifolia,,Willd. ,
569,Lonicera,,,L. ,
569,Lonicera,etrusca,,Santi ,
569,Lonicera,etrusca,hispidula,Boiss. ,yar.
569,Lonicera,nummularifolia,,Jaub. et Spach ,
569,Lonicera,orientalis,,Lam. ,
569,Lonicera,persica,,Jaub. et Spach ,
569,Lycium,,,L. ,
569,Lycium,barbarum,,L. ,
569,Lycium,chinense,,Mill. ,
569,Lycium,europaeum,,L. ,
569,Lycium,sinense,,Poir. ,
569,Lycopsis,,,L. ,
569,Lycopsis,aegyptiaca,,L. ,
569,Lycopsis,obtusifolia,,Willd. ,
569,Lycopus,,,L. ,
569,Lycopus,europaeus,,L. ,
569,Lysimachia,,,L. ,
569,Lysimachia,dubia,,Ait. ,
569,Lysimachia,linum-stellatum,,L. ,
569,Majorana,,,Miller ,
569,Majorana,syriaca,,(L) Rafin. ,
569,x,,,,x
569,Majoranamaracus,,,Rech. fil. ,x
569,Majoranamaracus,zernyi,,Rech. fil. ,
569,Mandragora,,,L. ,
569,Mandragora,autumnalis,,Bertol. ,
569,Mandragora,haussknechtii,,Heldr. ,
569,Mandragora,officinarum,,L. p.p. ,
569,Marrubium,,,L. ,
569,Marrubium,alyssonh.,,,
569,Marrubium,cuneatum,,Banks et Sol. ,
569,Marrubium,cuneatum,spinulosum,Boiss. ,var.
569,Marrubium,faucidens,,Boiss. et Bal. ,
569,Marrubium,hermonis,,Boiss. ,
569,Marrubium,hierapolitanum,,Moût. ,
569,Marrubium,libanoticum,,Boiss. ,
569,Marrubium,libanoticum,hermonis,(Boiss.) Boiss. ,var.
569,Marrubium,radiatum,,Delile ex Benth. ,
569,Marrubium,undulatum,,Fresen. ,
569,Marrubium,vulgare,,L. ,
569,Marsdenia,,,R. Br. ,
569,Marsdenia,erecta,,(L.) R. Br. ,
569,Maruta,,,Cass. ,
569,Maruta,cotula,,DC. ,
569,Matricaria,,,L. ,
569,Matricaria,aurea,,(L.) Schultz-Bip. ,
569,Matricaria,chamomilla,,L. ,
569,Matricaria,chamomilla,chamomilla,,var.
569,Matricaria,chamomilla,coronata,(Gay) Boiss. ,var.
569,Matricaria,chamomilla,pappulosa,Margot et Reuter ,var.
569,Matricaria,parthenium,,L. ,
569,Matricaria,p'aecox,,(Bieb.) DC. ,
569,Matricaria,suaveolens,,L. ,
569,Mattia,,,Schult. ,
569,Mattia,schlumbergeri,,Boiss. ,
569,Mattiastrum,,,(Boiss.) Brand ,
569,Mattiastrum,lamprocarpum,,(Boiss.) Brand ,
569,Mattiastrum,lithospermifolium,,(Lam.) Brand ,
569,Melissa,,,L. ,
569,Melissa,calamintha,,L. ,
569,Melissa,inodora,,Bornm. ,
569,Melissa,officinalis,,L. ,
569,Mentha,,,L. ,
569,Mentha,aquatica,,L. ,
569,Mentha,canescens,,,
569,Mentha,longifolia,,L. ,
569,Mentha,microphylla,,C. Koch ,
569,Mentha,pulegium,,L. ,
569,Mentha,pulegium,erecta,Wirtg. ,var.
569,Mentha,sieberiC.,,Koch? ,
569,Mentha,spicata,,L. ,
569,Mentha,spicata,longifolia,L. ,var.
569,Mentha,sylvestris,,L. ,
569,Mentha,sylvestris,stenostachya,Boiss. ,var.
569,Mericarpaea,,,Boiss. ,
569,Mericarpaea,vàillantioides,,Boiss. ,
569,Michauxia,,,L'Hérit. ,
569,Michauxia,campanuloides,,L'Hérit. ,
569,Michauxia,nuda,,DC. ,
569,Microcala,,,"Hoffmanns, et Link ",
569,Microcala,filiformis,,"(L.) Hoffmanns, et Link ",
569,Micromeria,,,Benth. ,
569,Micromeria,amana,,Rech. ,
570,Micromeria,barbata,,Boiss. et Ky ,
570,Micromeria,graeca,,(L.) Benth. ,
570,Micromeria,graeca,laxiflora,(Post) Mouterde ,subsp.
570,Micromeria,juliana,,(L.) Benth. ,
570,Micromeria,juliana,myrtifolia,(Boiss. et Hoh.) Boiss. ,var.
570,Micromeria,libanotica,,Boiss. ,
570,Micromeria,myrtifolia,,Boiss. et Hoh. ,
570,Micromeria,nervosa,,(Desf.) Benth. ,
570,Micromeria,nummulariifolia,,Boiss. ,
570,Micromeria,serpyllifolia,,(Bieb.) Boiss. ,
570,Micromeria,serpyllifolia,barbata,(Boiss. et Ky) Boiss. ,var.
570,Micromeria,shepardi,,Post ,
570,Micropus,,,L. ,
570,Micropus,bombycinus,,Lag. ,
570,Micropus,discolor,,Pers. ,
570,Micropus,erectus,,L. ,
570,Micropus,longifolius,,Boiss. et Reut. ,
570,Micropus,supmus,,i-à* ,
570,Mindium,,,Adanson ,
570,Mindium,campanuloides,,(L'Hérit.) Rech. fil. et ,
570,Mindium,Schiman-Czeika,,,
570,Mindium,nudum,,(A. DC.) Rech. fil. et Schiman- ,
570,Mindium,Czeika,,,
570,Mindium,rhazia,,Rauwolf ,
570,Moltkia,,,Lehm. ,
570,Moltkia,angustifolia,,DC. ,
570,Moltkia,coerulea,,(Willd.) Lehm. ,
570,Moltkia,longiflora,,(Bertol.) Wettst. ,
570,Moluccella,,,L. ,
570,Moluccella,laevis,,L. ,
570,Moluccella,lanata,,Post ,
570,Moluccella,spinosa,,L. ,
570,Moriria,,,L. ,
570,Moriria,persica,,L. ,
570,Mosheovia,,,Eig ,
570,Mosheovia,galilaea,,Eig ,
570,Myconia,,,"Neck, ex Schultz-Bip. ",
570,Myconia,myconis,,(L.) Briq. ,
570,Myopordon,,,Boiss. ,
570,Myopordon,pulchellum,,(Winkler et Barbey) Wa- ,
570,Myopordon,genitz,,,
570,Myopordon,thiebauti,,(G nty) Wagenitz ,
570,Myosotis,,,L. ,
570,Myosotis,barbata,,Bieb. ,
570,Myosotis,caespitosa,,CF. Schultz ,
570,Myosotis,collina,,auct. ,
570,Myosotis,hispida,,Schlecht. ,
570,Myosotis,lithospermifolia,,(Willd.) Hornem. ,
570,Myosotis,macrosiphon,,Font Quer et Maire ,
570,Myosotis,micrantha,,auct. ,
570,Myosotis,orientalis,,Schenk ,
570,Myosotis,ramosissima,,Rochel ,
570,Myosotis,ramosissima,,sensu Dinsm. ,
570,Myosotis,refracta,,Boiss. ,
570,Myosotis,sicula,,Guss. ,
570,Myosotis,speluncicola,,(Boiss.) Rouy ,
570,Myosotis,stricta,,Link ex Roem. et Schult. ,
570,Nepeta,,,L. ,
570,Nepeta,bithynica,,Bornm. ,
570,Nepeta,caesarea,,Boiss. ,
570,Nepeta,calycina,,Fenzl ,
570,Nepeta,x,,,x
570,Nepeta,campylantha,,Rech. fil. ,x
570,Nepeta,cataria,,L. ,
570,Nepeta,cilicica,,Boiss. ,
570,Nepeta,cryptantha,,Boiss. et Hausskn. ,
570,Nepeta,curviflora,,Boiss. ,
570,Nepeta,glomerata,,Montb. et Auch. ,
570,Nepeta,italica,,L. ,
570,Nepeta,leucostegia,,Boiss. et Heldr. ,
570,Nepeta,marrubioides,,Boiss. et Bal. non Willd. ,
570,Nepeta,marrubioides,,Willd. ,
570,Nepeta,nuda,,L. ,
570,Nepeta,nuda,pubescens,Bornm. ,f.
570,Nepeta,nuda,pubescens,(Bornm.) Sam. ,subsp.
570,Nepeta,nuda,àlbiflora,Boiss. ,var.
570,Nepeta,orientalis,,Mill. ,
570,Nepeta,pabotii,,Mouterde ,
570,Nepeta,serpyllifolia,,Bieb. ,
570,Nepeta,trachonitica,,Post ,
570,Nerium,,,L. ,
570,Nerium,oleander,,L. ,
570,Nicandra,,,Adanson ,
570,Nicandra,physalodes,,(L.) Gaertner ,
570,Nicotiana,,,L. ,
570,Nicotiana,glauca,,R. Graham ,
570,Nonea,,,Medic. ,
570,Nonea,caspica,,(Willd.) G. Don ,
570,Nonea,caspica,melanocarpa,(Boiss.) Riedl ,subsp.
570,Nonea,caspica,zygomorpha,Riedl ,subsp.
570,Nonea,diffusa,,Boiss. et Buhse ,
570,Nonea,melanocarpa,,Boiss. ,
570,Nonea,obtusifolia,,(Willd.) DC. ,
570,Nonea,palmyrensis,,(Post) Sam. ,
570,Nonea,ventricosa,,(Sm.) Griseb. ,
570,Notobasis,,,Cass. ,
570,Notobasis,syriaca,,(L.) Cass. ,
570,Odontites,,,Ludwig ,
570,Odontites,aucheri,,Boiss. ,
570,Odontites,hitea,,Clairv ,
570,Odontites,hitea,hispidula,Boiss. ,var.
570,Oglifa,,,Cass. ,
570,Oglifa,arvensis,,(L.) Cass. ,
570,Oglifa,gallica,,(L.) Chrtek et Holub ,
570,Oldenlandia,,,L. ,
570,Oldenlandia,capensis,,L. f. ,
571,Olea,,,L. ,
571,Olea,europaea,,L. ,
571,Omphalodes,,,Mill. ,
571,Omphalodes,rugulosa,,DC. ,
571,Onobroma,,,Gaertn. ,
571,Onobroma,persicum,,DC. ,
571,Onopordum,,,L. ,
571,Onopordum,albolanatum,,Arènes ,
571,Onopordum,ambiguum,,Boiss. non Fresen. ,
571,Onopordum,anisacanthum,,Boiss. ,
571,Onopordum,carduiforme,,Boiss. ,
571,Onopordum,carduiforme,blancheanum,Eig ,subsp.
571,Onopordum,cynarocephalum,,Boiss. et Bl. ,
571,Onopordum,datum,,Sibth. et Sm. ,
571,Onopordum,floccosum,,Boiss. ,
571,Onopordum,heteracanthum,,C.A. Meyer ,
571,Onopordum,heteracanthum,anisacanthum,(Boiss.) Boiss. ,var.
571,Onopordum,horridissimum,,Eig ,
571,Onopordum,illyricum,,L. ,
571,Onopordum,illyricum,cardunculus,(Boiss.) Franco ,subsp.
571,Onopordum,lanceolatum,,Eig ,
571,Onopordum,libflnoticum,,Boiss. ,
571,Onopordum,macrocephalum,,Eig ,
571,Onopordum,nudipes,,Arènes ,
571,Onopordum,syriacum,,Holmboe ,
571,Onopordum,tauricum,,Willd. ,
571,Onopordum,telavivense,,Eig ,
571,Onopordum,tetragonocarpum,,Arènes ,
571,Onopordum,virens,,DC. ,
571,Onopordum,viscosum,,Hornem. apud Sprengel ,
571,Onosma,,,L. ,
571,Onosma,aleppica,,Boiss. ,
571,Onosma,aleppica,xanthotricha,(Boiss.) Boiss. ,var.
571,Onosma,albo-rosea,,Fisch. et Mey. ,
571,Onosma,armena,,DC. ,
571,Onosma,aucherana,,DC. ,
571,Onosma,auriculata,,Auch. ex ,
571,Onosma,caerulescens,,Boiss. ,
571,Onosma,caspica,,Willd. ,
571,Onosma,cassia,,Boiss. ,
571,Onosma,ciliata,,DC. ,
571,Onosma,cinerea,,Schreb. ,
571,Onosma,coerulea,,Willd. ,
571,Onosma,echinata,,auct. non Desf. ,
571,Onosma,flava,,(Lehm.) Vatke ex Boiss. ,
571,Onosma,flavida,,Boiss. ,
571,Onosma,frutescens,,Lam. ,
571,Onosma,gigantea,,Lam. ,
571,Onosma,mollis,,DC. ,
571,Onosma,orientalis,,(L.) L. ,
571,Onosma,orientalis,palmyrena,Moût. ,var.
571,Onosma,ovalifolia,,Kotschy et Boiss. ,
571,Onosma,pallida,,Boiss. ,
571,Onosma,rascheyana,,Boiss. ,
571,Onosma,roussaei,,DC. ,
571,Onosma,sericea,,Willd. ,
571,Onosma,setosa,,Ledeb. ,
571,Onosma,stellulata,,,
571,Onosma,stellulata,pallida,(Boiss.) Boiss. ,var.
571,Onosma,syriaca,,Labili. ,
571,Onosma,xanthotricha,,,xanthotricha
571,Onosma,Boiss.,,,x
571,Oporinia,,,D. Don ,
571,Oporinia,laciniata,,Bertol. ,
571,Origanum,,,L. ,
571,Origanum,x,,,x
571,Origanum,adonidis,,Moût. ,x
571,Origanum,x,,,x
571,Origanum,barbarae,,Bornm. ,x
571,Origanum,bargyli,,"Moût, ",
571,Origanum,bargyli,,x syriacum ,
571,Origanum,brevidens,,(Bornm.) Dinsm. ,
571,Origanum,brevidens,pubescens,Thiéb. ,var.
571,Origanum,ehrenbergii,,Boiss. ,
571,Origanum,ehrenbergii,,x syriacum ,
571,Origanum,laevigatum,,Boiss. ,
571,Origanum,laevigatum,,x syriacum ,
571,Origanum,libanoticum,,Boiss. ,
571,Origanum,libanoticum,,x syriacum ,
571,Origanum,maru,,auct. non L. ,
571,Origanum,x,,,x
571,Origanum,pabotii,,Moût. ,x
571,Origanum,x,,,x
571,Origanum,symeonis,,"Moût, ",x
571,Origanum,syriacum,,L. ,
571,Origanum,vulgare,,L. ,
571,Ormenis,,,Cass. ,
571,Ormenis,mixta,,(L.) Dum. ,
571,Orobanche,,,L. ,
571,Orobanche,aegyptiaca,,Pers. ,
571,Orobanche,astragali,,Mout. ,
571,Orobanche,auranitica,,Mout. ,
571,Orobanche,camptolepis,,Boiss. et Reut. ,
571,Orobanche,cernua,,Loefl. ,
571,Orobanche,cilicica,,G. Beck ,
571,Orobanche,coccinea,,M. Bieb. ,
571,Orobanche,coelestis,,(Reut.) G. Beck ,
571,Orobanche,coerulea,,Vill. ,
571,Orobanche,crenata,,Forssk. ,
571,Orobanche,grisebachii,,Reuter in DC. ,
571,Orobanche,hermonis,,Mout. ,
571,Orobanche,lavandulacea,,Reichenb. ,
571,Orobanche,libanotica,,(Schweinfurth) G. Beck ,
571,Orobanche,major,,L. ,
571,Orobanche,minor,,L. in Sowerby ,
571,Orobanche,mutelii,,F.W. Schultz ,
571,Orobanche,mutelii,lavandulacea,(Reichenb.) Beck ,var.
571,Orobanche,nana,,(Reuter) Noë ex G. Beck ,
571,Orobanche,pubescens,,d'Urv. ,
571,Orobanche,purpurea,,Jacq. ,
571,Orobanche,ramosa,,L. ,
571,Orobanche,schultzii,,Mutel ,
571,Orobanche,schultzii,pyramidalis,(Reut.) G. Beck ,f.
572,Orobanche,serratocalyx,,G. Beck ,
572,Orobanche,speciosa,,DC. in Lam. ,
572,Orobanche,tinctoria,,Forssk. ,
572,Orobanche,versicolor,,F.W. Schultz ,
572,Otanthus,,,"Hoffmanns, et Link ",
